Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
48456	-955.6996	-1022.558	66.85839	0.0204704	0.0437274	0.0103874	0.0227127	0.0192402	0.00396974	0.00679293	0.118529	0.00385882	0.0343813	0.00829112	0.00190378	0.0015522	0.0191738	0.00443838	0.0160588	0.0040954	0.0137559	0.00626865	0.142357	0.0305005	0.0264863	0.023575	0.00450591	0.00158965	0.0281749	0.156526	0.109369	0.0552805	0.127378	0.015578	0.273453	0.0103711	0.0513863	0.124339	0.194131	0.0517479	0.0157802	0.0560936	0.0388016	0.0391222	0.0750383	0.00990392	0.0161277	0.0391354	0.0324142	0.126579	0.0371025	0.0115441	0.741454	1.48477	0.401816	0.641037	0.870465	1.14881	1.55997	2.4887	0.659266	0.936323	0.00896253	0.0191451	0.00454791	0.00994429	0.0084239	0.00173807	0.00297414	0.0518953	0.0016895	0.0150531	0.00363009	0.00083353	0.000679596	0.00839484	0.00194325	0.00703099	0.00179308	0.00602272	0.00274459	0.0623281	0.013354	0.0115965	0.0103218	0.00197282	0.000695993	0.0123358	0.0685316	0.047885	0.0242034	0.0557695	0.00682051	0.119725	0.00454075	0.0224984	0.0544391	0.0849961	0.0226567	0.006909	0.0245594	0.0169884	0.0171288	0.0328539	0.00433622	0.00706118	0.0171346	0.0141918	0.0554198	0.0162445	0.00505433	0.981238	0.0187617	0.9812383	2.283999
48492	-950.4712	-1017.996	67.52492	0.00977345	0.0242776	0.00163643	0.00379573	0.029154	0.00716011	0.00161789	0.0908498	0.00421434	0.0266904	0.0271597	0.00194107	0.0056371	0.0226931	0.0181906	0.0083656	0.0229504	0.0104136	0.00542172	0.0556759	0.00439445	0.0141588	0.0105741	0.00105377	0.000643981	0.00756243	0.0950703	0.0746781	0.0542141	0.134589	0.000757103	0.158077	0.0446422	0.0378657	0.111725	0.102391	0.0578631	0.0189562	0.00313928	0.0595341	0.0262218	0.126475	0.00857207	0.011377	0.0609131	0.0361811	0.103327	0.0333616	0.00720428	0.783989	1.40502	0.414847	0.651093	0.874702	1.14325	1.53588	2.41053	0.6361887	1.046234	0.00548103	0.0136151	0.000917725	0.00212868	0.0163498	0.00401545	0.000907326	0.0509493	0.00236344	0.0149682	0.0152314	0.00108856	0.00316133	0.0127265	0.0102014	0.0046915	0.0128708	0.00584003	0.00304054	0.0312235	0.00246444	0.00794036	0.00593004	0.000590961	0.000361149	0.00424107	0.0533162	0.0418801	0.0304037	0.0754788	0.000424589	0.0886509	0.0250357	0.0212354	0.0626561	0.0574219	0.0324501	0.0106308	0.00176053	0.0333872	0.0147054	0.0709284	0.00480729	0.00638032	0.0341605	0.0202906	0.0579466	0.0187094	0.00404022	0.945853	0.0541474	0.9458526	1.783142
48528	-957.4804	-1024.706	67.22528	0.0101849	0.0214918	0.00549519	0.00554216	0.0350919	0.00538558	0.00994475	0.118836	0.00763873	0.0260159	0.0473271	0.0139924	0.0166344	0.0292706	0.0208469	0.0499723	0.0130734	0.0207218	0.0225665	0.0521861	0.0165958	0.00779726	0.0183214	0.00761448	0.000464953	0.017388	0.0457271	0.304397	0.0754426	0.00203912	0.0282384	0.0321463	0.00549428	0.115445	0.0448075	0.0905714	0.00812957	0.068007	0.105978	0.0675749	0.133416	0.0470167	0.0632873	0.0899011	0.0269438	0.026664	0.0242557	0.00624975	0.174788	0.728077	1.50986	0.516779	0.724733	0.904437	1.10566	1.37982	1.93506	0.4773262	0.9041563	0.00465721	0.00982745	0.00251275	0.00253423	0.0160462	0.00246263	0.00454738	0.0543393	0.00349292	0.0118962	0.021641	0.00639824	0.00760632	0.0133844	0.00953255	0.0228505	0.00597799	0.00947535	0.0103189	0.0238628	0.00758865	0.00356541	0.00837771	0.00348183	0.000212606	0.00795089	0.0209093	0.13919	0.0344972	0.000932416	0.0129124	0.0146994	0.00251234	0.0527888	0.0204889	0.0414151	0.00371736	0.0310972	0.0484598	0.0308996	0.0610065	0.021499	0.028939	0.0411086	0.0123204	0.0121925	0.0110913	0.00285778	0.0799241	0.928722	0.0712777	0.9287223	2.18692
48564	-970.4131	-1037.598	67.18522	0.01982	0.0213928	0.00516931	0.00699763	0.0514615	0.00978581	0.0241948	0.0890385	0.0299871	0.0682174	0.0536306	0.00805535	0.0109056	0.00882359	0.00284942	0.0345587	0.0027476	0.0271992	0.00646299	0.0217787	0.019918	0.0184351	0.0223795	0.00159208	0.00168758	0.00704553	0.0201354	0.218339	0.0360615	0.00503619	0.02257	0.0393218	0.000530534	0.118988	0.0476615	0.0329766	0.00736892	0.0731935	0.112842	0.0428933	0.069346	0.0396335	0.0734658	0.116506	0.0504713	0.0274109	0.0236564	0.00978507	0.194049	0.748066	1.47238	0.323586	0.576794	0.842254	1.18729	1.73372	3.09036	0.8158308	0.9526266	0.010131	0.0109349	0.00264229	0.00357683	0.0263045	0.00500201	0.0123671	0.0455119	0.0153279	0.0348693	0.0274132	0.00411749	0.00557437	0.00451017	0.00145648	0.0176646	0.00140443	0.0139029	0.00330355	0.0111321	0.010181	0.00942307	0.0114393	0.000813791	0.000862606	0.00360132	0.0102922	0.111604	0.0184328	0.00257425	0.0115366	0.0200993	0.000271182	0.0608209	0.0243621	0.016856	0.00376662	0.0374128	0.0576789	0.0219249	0.0354461	0.0202586	0.037552	0.0595517	0.0257984	0.014011	0.012092	0.00500163	0.099188	0.934837	0.0651635	0.9348365	1.956376
48600	-960.79	-1028.324	67.53437	0.0288604	0.0342425	0.00876188	0.020706	0.0294966	0.00323964	0.0116099	0.0670089	0.0094294	0.0240528	0.0186304	0.00114055	0.00583685	0.0109474	0.00100552	0.0379368	0.00742814	0.00366108	0.00909205	0.0123069	0.0398061	0.00673158	0.000861482	0.00989496	0.000243216	0.0145619	0.0290193	0.16723	0.0470009	0.00259386	0.0226768	0.0224593	4.59984e-05	0.0962837	0.0139458	0.0532616	0.00294281	0.0948211	0.0473891	0.0308092	0.067663	0.0394277	0.0691873	0.0389884	0.0329815	0.0320044	0.00745165	0.0487141	0.0964305	0.788894	1.39582	0.239757	0.498326	0.804692	1.24271	2.00672	4.17088	1.032635	1.059715	0.0194895	0.023124	0.00591691	0.0139828	0.0199191	0.00218773	0.00784021	0.0452512	0.00636768	0.0162429	0.0125811	0.000770214	0.00394163	0.00739282	0.000679029	0.0256187	0.00501623	0.00247233	0.00613987	0.00831086	0.0268811	0.00454584	0.000581759	0.00668208	0.000164244	0.00983365	0.0195968	0.112931	0.0317397	0.00175164	0.0153137	0.0151668	3.10628e-05	0.0650205	0.00941763	0.0359676	0.00198728	0.0640328	0.0320019	0.0208055	0.0456929	0.0266256	0.0467222	0.0263289	0.0222724	0.0216126	0.00503211	0.0328967	0.0651196	0.967269	0.0327314	0.9672686	1.480821
48636	-964.538	-1032.379	67.84092	0.0179004	0.0224544	0.0100873	0.00473732	0.0372648	0.000491139	0.0125015	0.0470858	0.00577698	0.0156856	0.00512211	0.00149793	0.00575929	0.00952392	0.0161113	0.00728668	0.0032523	0.00325323	0.0153829	0.0456101	0.0641046	0.00113783	0.0062977	0.0131514	0.000324324	0.0121334	0.0303326	0.128995	0.0594464	0.000649899	0.026568	0.0399443	2.55894e-05	0.11137	0.0362587	0.0682654	0.0148684	0.0317621	0.0506154	0.0143567	0.0554287	0.0181088	0.129951	0.0347262	0.0173508	0.0116092	0.0125092	0.00953927	0.0763705	0.741415	1.48485	0.249922	0.50852	0.809792	1.23488	1.96649	4.00124	1.002611	0.9362274	0.0131332	0.0164744	0.00740086	0.00347569	0.0273405	0.00036034	0.00917217	0.0345461	0.00423847	0.0115083	0.003758	0.00109901	0.0042255	0.00698754	0.0118206	0.00534611	0.00238616	0.00238684	0.0112862	0.0334634	0.0470325	0.000834806	0.00462052	0.00964896	0.000237951	0.0089021	0.0222545	0.0946412	0.0436149	0.00047682	0.0194925	0.0293065	1.87745e-05	0.08171	0.0266024	0.0500852	0.0109087	0.0233033	0.0371357	0.0105333	0.0406671	0.0132861	0.0953431	0.025478	0.01273	0.00851748	0.00917778	0.0069988	0.0560317	0.937915	0.0620845	0.9379155	1.362986
48672	-957.6638	-1025.953	68.28903	0.00429243	0.00638046	0.00610165	0.00332431	0.0285487	0.00208258	0.00770277	0.0301616	0.000693931	0.0291166	0.0317799	0.00254655	0.0028421	0.00494702	0.00791868	0.00784004	0.00237135	0.00464448	2.78483e-05	0.0323976	0.0282447	0.000903809	0.00477533	0.00089822	0.000216919	0.00547401	0.00789016	0.0811819	0.0212514	0.00275835	0.00554922	0.0218309	0.000113632	0.0383866	0.0136745	0.0368996	0.00469525	0.0220469	0.0376584	0.00535329	0.0327498	0.0158581	0.0467049	0.0286764	0.010037	0.0130492	0.00455241	0.00820848	0.0354103	0.71528	1.53385	0.177693	0.430588	0.768837	1.30067	2.32241	5.6277	1.249246	0.8743675	0.00571737	0.00849856	0.0081272	0.00442787	0.0380259	0.00277392	0.0102598	0.0401742	0.000924292	0.0387823	0.0423297	0.00339192	0.00378558	0.00658925	0.0105474	0.0104427	0.00315856	0.00618629	3.7093e-05	0.0431525	0.0376209	0.00120384	0.00636058	0.0011964	0.000288929	0.0072912	0.0105094	0.108131	0.0283061	0.00367403	0.00739137	0.0290779	0.000151354	0.0511296	0.0182139	0.049149	0.00625391	0.0293657	0.0501597	0.0071304	0.0436216	0.0211224	0.0622093	0.0381959	0.013369	0.0173811	0.00606365	0.0109334	0.0471652	0.960344	0.039656	0.960344	0.7507701
48708	-956.4981	-1024.388	67.88974	0.00867576	0.00621907	0.00538462	0.00845607	0.0131243	0.00092653	0.00412885	0.0509864	0.00305376	0.00479462	0.0113056	0.000972342	0.000429128	0.00375684	0.00415588	0.00437134	0.00456108	0.00786458	0.00179947	0.00703107	0.00846518	0.00734542	0.0070068	0.00187818	0.00013028	0.00490576	0.0122691	0.0723832	0.0275474	0.00404392	0.00715091	0.0327433	2.38321e-05	0.0591438	0.00360116	0.0227445	0.0144255	0.0334222	0.0392804	0.00461034	0.0370687	0.0140406	0.0313183	0.0163097	0.00778171	0.0183176	0.00509645	0.00905949	0.026802	0.81393	1.34888	0.137773	0.380336	0.73964	1.35201	2.62925	7.25833	1.43323	1.131397	0.0127414	0.00913343	0.00790794	0.0124187	0.0192745	0.00136072	0.0060637	0.0748795	0.0044848	0.00704145	0.0166036	0.001428	0.000630225	0.00551736	0.0061034	0.00641981	0.00669847	0.0115501	0.00264273	0.0103259	0.0124321	0.0107876	0.0102903	0.00275833	0.000191331	0.00720467	0.0180185	0.106303	0.0404566	0.00593897	0.0105019	0.0480873	3.50001e-05	0.0868596	0.00528872	0.0334029	0.0211856	0.0490844	0.0576878	0.00677082	0.0544397	0.0206203	0.0459946	0.0239526	0.0114284	0.0269015	0.00748473	0.0133049	0.0393619	0.939141	0.0608588	0.9391412	0.6809131
48744	-965.9238	-1032.828	66.90436	0.0300319	0.0234534	0.00784928	0.0425619	0.0234521	0.0141282	0.0238013	0.097494	0.0239464	0.0904523	0.0631613	0.00825811	0.00713681	0.0145457	0.0131066	0.0279106	0.00853614	0.010589	0.000772955	0.0315554	0.0778194	0.0192351	0.0075173	0.0432424	0.00757642	0.0119223	0.0314877	0.12632	0.0594207	0.031808	0.00662041	0.0912905	0.0127264	0.0961282	0.0461915	0.213197	0.168565	0.00170985	0.0268187	0.15214	0.0372933	0.0114077	0.098267	0.0479664	0.0561783	0.0824604	0.0568805	0.0354258	0.0634518	0.819855	1.33777	0.569614	0.75997	0.917932	1.08941	1.31584	1.75557	0.40694	1.149097	0.0131499	0.0102694	0.00343692	0.0186364	0.0102689	0.00618624	0.0104217	0.0426892	0.0104853	0.0396058	0.0276561	0.00361593	0.00312496	0.00636905	0.00573892	0.0122211	0.00373767	0.00463656	0.00033845	0.013817	0.0340744	0.00842237	0.00329156	0.0189343	0.00331745	0.00522036	0.0137873	0.0553109	0.0260182	0.0139276	0.00289884	0.0399729	0.00557242	0.0420911	0.0202256	0.0933514	0.0738088	0.000748681	0.011743	0.0666166	0.0163294	0.00499503	0.0430276	0.0210028	0.0245985	0.0361065	0.0249059	0.0155117	0.0277833	0.894661	0.105339	0.8946615	2.283811
48780	-967.3691	-1035.122	67.75325	0.0132959	0.0100486	0.00489688	0.0176556	0.00579626	0.00426917	0.00959594	0.0647413	0.00595407	0.0119008	0.0306351	0.00319247	0.0056958	0.00361248	0.00396752	0.0473757	0.00792901	0.0145114	0.00452323	0.0112248	0.0567601	0.0714696	0.0119724	0.00436189	0.00205209	0.0135702	0.0503796	0.0729912	0.00346669	0.035032	0.0161151	0.0044843	0.0172266	0.0249722	0.0341313	0.0619463	0.0445618	0.138196	0.0266409	0.031324	0.0131871	0.0124113	0.049178	0.0359162	0.000555007	0.072588	0.0471478	0.0158821	0.0426856	0.816023	1.34496	0.257019	0.515512	0.813249	1.22963	1.93982	3.89076	0.9823643	1.137616	0.0102907	0.0077774	0.00379007	0.013665	0.00448617	0.00330424	0.00742704	0.0501083	0.00460832	0.00921096	0.0237109	0.0024709	0.00440842	0.00279598	0.00307077	0.0366677	0.00613688	0.0112315	0.00350087	0.00868776	0.0439311	0.0553159	0.00926636	0.00337601	0.00158827	0.010503	0.0389927	0.0564936	0.00268314	0.027114	0.0124727	0.00347074	0.013333	0.0193279	0.0264169	0.047945	0.0344898	0.106961	0.0206194	0.0242441	0.0102065	0.00960603	0.0380626	0.0277983	0.000429563	0.0561815	0.0364914	0.0122924	0.0330377	0.952264	0.0477355	0.9522645	1.292027
48816	-962.4567	-1030.526	68.06919	0.00602842	0.00185312	0.00032106	0.00553895	0.0267881	0.000150515	0.00554083	0.0435447	0.0224842	0.0127012	0.0100583	0.00176662	0.00137853	0.00687161	0.0043303	0.0288918	0.00069347	0.00740844	0.00642013	0.0124504	0.0139618	0.0199026	0.0121429	0.00855528	0.00140591	0.00183007	0.0240203	0.0302645	0.0754819	0.0236439	0.0201373	0.0219281	0.0223617	0.0108178	0.0266102	0.0552226	0.0213081	0.0559489	0.0170435	0.05836	0.00359429	0.0154208	0.0464343	0.018626	4.53562e-05	0.0723776	0.0195641	0.013079	0.0588153	0.81829	1.34071	0.246131	0.504743	0.807911	1.23776	1.9812	4.06287	1.013663	1.144392	0.00618856	0.00190235	0.000329588	0.00568608	0.0274996	0.000154513	0.00568801	0.0447014	0.0230814	0.0130386	0.0103255	0.00181355	0.00141515	0.00705414	0.00444533	0.0296592	0.000711891	0.00760523	0.00659067	0.0127811	0.0143327	0.0204312	0.0124654	0.00878254	0.00144326	0.00187868	0.0246583	0.0310684	0.0774869	0.024272	0.0206722	0.0225106	0.0229557	0.0111052	0.027317	0.0566895	0.0218741	0.057435	0.0174962	0.0599102	0.00368977	0.0158304	0.0476677	0.0191208	4.65609e-05	0.0743001	0.0200838	0.0134264	0.0603776	0.958509	0.0414913	0.9585087	0.9741246
48852	-961.7941	-1028.507	66.71248	0.00139983	0.0063912	0.000426244	0.00346893	0.000748397	0.00116339	0.000431285	0.00481691	0.00059155	0.00463325	0.00158731	0.000162715	0.000117385	0.00216577	0.00264066	0.00605787	0.000230192	0.00233856	0.000504248	0.00616583	0.0018467	0.00176734	0.000969213	0.00035814	1.66312e-05	0.00106086	0.00564879	0.00442971	0.00126743	0.00166281	0.00818103	0.00541421	0.000946781	0.000151462	0.00276546	0.00981798	0.00723096	0.00139217	0.00665749	0.00823353	0.00361649	0.00272157	0.0130329	0.0222654	0.00138153	0.00171498	0.00139424	0.00230859	0.00645836	0.807239	1.36143	0.0435725	0.21694	0.620798	1.61083	4.60956	22.9503	2.265613	1.111754	0.00819794	0.0374292	0.00249624	0.0203154	0.00438289	0.00681324	0.00252576	0.0282096	0.00346433	0.027134	0.00929584	0.00095292	0.000687449	0.0126836	0.0154647	0.0354771	0.00134809	0.0136955	0.00295306	0.0361094	0.0108149	0.0103502	0.00567607	0.0020974	9.73985e-05	0.00621277	0.0330814	0.025942	0.00742252	0.00973804	0.0479111	0.0317076	0.0055447	0.00088702	0.0161956	0.0574977	0.0423472	0.00815308	0.0389887	0.0482186	0.0211795	0.0159385	0.0763257	0.130394	0.00809078	0.0100435	0.0081652	0.0135199	0.0378225	0.931252	0.0687481	0.9312519	0.1707543
48888	-969.7311	-1035.772	66.04069	0.000296011	9.06306e-06	0.000777841	7.57388e-05	0.000988454	0.000928121	0.000148753	0.0037499	2.75443e-05	0.000800715	0.00244132	0.000848547	9.01944e-05	0.000620892	0.00022537	0.00155575	0.000853213	0.00182629	0.000234213	0.00316073	0.0025906	0.00200929	0.000348196	0.00152705	0.000148034	0.00236723	0.0045775	0.00185613	0.000321524	0.00201856	0.00638896	0.00082914	0.000352772	0.00339604	0.00337396	0.00189999	0.00662916	0.00686073	0.00422145	0.00327494	0.00495025	0.00143763	0.00900221	0.0121152	0.000719837	0.00173442	0.000496783	0.00124373	0.00175372	0.86297	1.25693	0.033654	0.191264	0.596874	1.6754	5.22839	29.7141	2.452377	1.287316	0.00273822	8.38367e-05	0.00719532	0.000700612	0.00914357	0.00858547	0.00137602	0.0346879	0.000254795	0.00740691	0.0225831	0.00784938	0.000834332	0.00574348	0.00208475	0.0143913	0.00789254	0.0168939	0.00216656	0.029238	0.0239641	0.0185867	0.00322095	0.0141257	0.00136937	0.0218978	0.0423436	0.0171699	0.00297422	0.0186724	0.0591003	0.00766985	0.00326327	0.0314146	0.0312104	0.0175756	0.0613222	0.0634643	0.03905	0.0302944	0.0457917	0.0132986	0.0832738	0.11207	0.00665877	0.016044	0.00459543	0.011505	0.0162225	0.966278	0.0337218	0.9662782	0.1081037
48924	-960.8729	-1026.865	65.99198	0.00452222	0.000201425	0.00136966	0.000296025	0.00134141	0.000580136	3.07475e-05	0.00302356	2.43682e-05	0.00259398	0.00167305	0.00080481	0.000166294	0.000314191	1.64457e-05	0.00181389	0.00034266	0.00110118	0.000386061	0.0011643	0.00269879	0.000790056	0.000113806	0.00140438	0.000186388	0.00147289	0.00272401	0.00155882	0.00113898	0.00160616	0.0042099	0.00346323	0.000126702	0.00178859	0.00187212	0.00586088	0.00528071	0.00173283	0.000558042	0.00425825	0.00363582	0.000245347	0.00610525	0.00971586	0.000787585	0.00115476	0.000116986	0.00105085	0.00183407	0.729942	1.50636	0.0238133	0.161574	0.566273	1.76593	6.18913	41.9934	2.702478	0.9085753	0.0506643	0.00225665	0.0153449	0.00331649	0.0150284	0.0064995	0.000344478	0.0338742	0.000273007	0.0290614	0.0187439	0.00901663	0.00186306	0.00352001	0.000184248	0.0203218	0.00383896	0.0123369	0.0043252	0.0130442	0.0302357	0.00885133	0.00127501	0.0157338	0.00208819	0.0165014	0.0305183	0.0174641	0.0127605	0.0179944	0.0471653	0.0388	0.0014195	0.0200383	0.0209741	0.0656619	0.059162	0.0194137	0.00625198	0.047707	0.0407336	0.00274872	0.0683997	0.108851	0.00882365	0.0129372	0.00131064	0.0117731	0.0205479	0.906403	0.0935975	0.9064025	0.08925846
48960	-967.3378	-1034.228	66.89009	0.0440043	0.0260459	0.0289499	0.00151313	0.041385	0.00897234	0.0390029	0.0493996	0.0157572	0.0436618	0.0686747	0.00276526	0.00208726	0.00258492	0.0202683	0.0223932	0.00128239	0.0261539	0.000495629	0.0659542	0.0175421	0.0019918	0.00539736	0.00149325	0.00274126	0.0164301	0.00595501	0.073794	0.0822485	0.0192702	0.0381253	0.146638	0.00389533	0.0548695	0.0366367	0.0922026	0.0188085	0.233999	0.000727036	0.0687804	0.0364094	0.0211389	0.0880051	0.051395	0.000706168	0.155746	0.0367561	0.0270419	0.0575581	0.880819	1.22346	0.320093	0.573749	0.840864	1.18925	1.74292	3.12409	0.8236787	1.349886	0.0230672	0.0136534	0.0151756	0.000793191	0.0216942	0.00470334	0.0204455	0.0258955	0.00826001	0.0228877	0.0359995	0.00144956	0.00109415	0.00135502	0.0106247	0.0117386	0.000672234	0.01371	0.000259811	0.0345734	0.00919565	0.00104411	0.00282932	0.000782769	0.00143698	0.00861271	0.00312164	0.0386831	0.043115	0.0101015	0.0199854	0.0768683	0.00204195	0.0287628	0.0192051	0.048333	0.00985947	0.122663	0.000381115	0.0360549	0.0190859	0.0110811	0.0461326	0.0269415	0.000370176	0.0816426	0.0192677	0.0141755	0.0301722	0.945396	0.0546037	0.9453963	1.907654
48996	-967.8787	-1035.824	67.94495	0.0262922	0.00942696	0.0047148	0.0065314	0.0519826	0.0163309	0.0254509	0.0781989	0.0234043	0.0260878	0.0639241	0.00891981	0.00022358	0.00231798	0.0240653	0.0217641	0.0118245	0.0224667	0.000329101	0.00753684	0.0298293	0.000986953	0.00379963	0.00271388	0.000162674	0.0112462	0.0253248	0.0507818	0.131505	0.0421293	0.00921621	0.109581	0.0289009	0.0024744	0.0291868	0.0363086	0.036615	0.115834	0.00868358	0.0278545	0.00560994	0.00601501	0.0464715	0.00513535	0.00656404	0.098497	0.0437139	0.0122881	0.0661621	0.707693	1.54807	0.286294	0.543358	0.826707	1.20962	1.84041	3.49292	0.904369	0.8571455	0.0184457	0.00661363	0.00330774	0.0045822	0.0364692	0.0114572	0.0178555	0.0548616	0.0164197	0.0183023	0.0448469	0.00625783	0.000156856	0.00162621	0.0168834	0.0152689	0.00829563	0.0157619	0.000230886	0.00528759	0.0209272	0.000692412	0.00266568	0.00190396	0.000114126	0.00788993	0.017767	0.0356267	0.0922591	0.0295564	0.00646577	0.0768785	0.0202759	0.00173595	0.0204765	0.0254729	0.0256878	0.0812653	0.0060921	0.0195417	0.00393574	0.00421992	0.0326028	0.00360278	0.0046051	0.0691021	0.0306681	0.00862088	0.046417	0.958611	0.0413891	0.9586109	1.425385
49032	-973.2375	-1040.633	67.39593	0.0025875	0.00566941	0.00815806	0.0034432	0.0110837	0.0347589	0.00913578	0.0785645	0.0138474	0.00576194	0.018439	2.98197e-05	0.0034454	0.00815782	0.0422812	0.00673592	0.0270544	0.0145543	0.00703201	0.0247333	0.00558169	0.00598366	0.00292679	0.00309125	0.00458676	0.0152894	0.0506706	0.0465016	0.0351393	0.0424141	0.013257	0.0445522	0.0256093	0.00535182	0.0477872	0.0549972	0.0660917	0.159588	0.00427693	0.0787203	0.000706912	0.0232102	0.0534142	0.0160498	0.00163835	0.130138	0.0362325	0.0338162	0.0437578	0.91196	1.16507	0.264154	0.522442	0.816645	1.22452	1.91409	3.78567	0.9625658	1.467654	0.00187929	0.00411766	0.00592514	0.00250077	0.00805003	0.0252452	0.00663526	0.0570609	0.0100572	0.00418486	0.0133921	2.16578e-05	0.00250237	0.00592497	0.0307085	0.00489226	0.0196495	0.0105707	0.0051073	0.0179636	0.00405395	0.0043459	0.00212571	0.00224515	0.00333133	0.0111046	0.0368018	0.0337738	0.0255214	0.030805	0.00962845	0.032358	0.0185998	0.00388699	0.0347075	0.0399441	0.048002	0.115908	0.00310631	0.057174	0.000513426	0.0168574	0.0387944	0.0116569	0.00118992	0.0945181	0.0263154	0.0245605	0.031781	0.929616	0.0703841	0.9296159	1.376854
49068	-979.7998	-1046.937	67.13734	0.0202856	0.0095015	0.012095	0.0154916	0.0343232	0.0123276	0.0380748	0.112515	0.0152438	0.0152201	0.0176822	0.00183574	0.00704268	0.00941625	0.0486974	0.108387	0.0313254	0.00979826	0.00291065	0.0219239	0.0129078	0.0422785	0.00155752	0.0363238	0.00485123	0.0247555	0.0491244	0.00997189	0.0606336	0.114246	0.00462483	0.138289	0.111202	0.0679758	0.0438175	0.0749652	0.163244	0.0725678	0.0770194	0.0287758	0.0194934	0.0169635	0.00859199	0.04374	0.0297288	0.0516502	0.0442059	0.0452775	0.0858424	0.833653	1.3119	0.481765	0.700355	0.894833	1.11753	1.42785	2.0757	0.5280562	1.191476	0.00999919	0.00468349	0.00596189	0.00763613	0.0169186	0.00607655	0.0187679	0.0554611	0.00751399	0.00750231	0.00871591	0.000904875	0.00347148	0.00464147	0.0240039	0.0534264	0.0154409	0.00482976	0.00143472	0.0108067	0.00636253	0.02084	0.000767732	0.0179048	0.00239127	0.0122025	0.0242144	0.00491535	0.0298876	0.0563144	0.00227967	0.0681654	0.0548138	0.0335067	0.0215986	0.0369519	0.0804663	0.0357702	0.0379644	0.0141842	0.00960871	0.00836165	0.00423517	0.0215604	0.014654	0.0254595	0.02179	0.0223182	0.0423135	0.995238	0.00476181	0.9952382	2.028723
49104	-962.2294	-1029.797	67.56783	0.0168687	0.00203049	0.0457733	0.0171204	0.0259379	0.0252844	0.0450178	0.0961655	0.0138276	0.00497986	0.0274733	4.45498e-05	0.0109641	0.0144786	0.0232431	0.0814991	0.00150128	0.0186993	0.0200782	0.0164185	0.0169189	0.0328841	0.000855284	0.00304496	0.002395	0.0272062	0.0367706	0.0577992	0.0676543	0.0468703	0.0560058	0.0754427	0.0460156	0.030506	0.0478956	0.0932828	0.0254846	0.195541	0.146097	0.0510502	0.0127901	0.0261231	0.119175	0.0283068	5.68144e-05	0.142139	0.0372254	0.0223249	0.0275654	0.592575	1.76392	0.339554	0.590505	0.848449	1.17862	1.69347	2.94504	0.7810021	0.6298913	0.00850737	0.00102404	0.0230848	0.00863433	0.0130812	0.0127516	0.0227038	0.0484991	0.00697365	0.00251149	0.0138556	2.24677e-05	0.00552953	0.00730199	0.0117222	0.0411024	0.000757141	0.0094306	0.010126	0.00828031	0.00853269	0.0165844	0.000431344	0.00153566	0.00120787	0.0137209	0.0185445	0.0291498	0.03412	0.023638	0.0282454	0.0380479	0.023207	0.0153851	0.0241551	0.0470452	0.0128526	0.0986169	0.0736809	0.0257461	0.00645044	0.0131746	0.0601032	0.014276	2.86532e-05	0.0716848	0.0187739	0.0112591	0.0139021	0.946163	0.0538369	0.9461631	1.982832
